Subject ID,Data Type,Class,mean,variance,min,max
M010,EDA_microsiemens,Pain,3.777920667167954,0.09016044887791143,3.00751,4.09851
M010,LA Systolic BP_mmHg,Pain,110.59078260304874,68.78921128357412,99.5843,126.636
M010,Respiration Rate_BPM,Pain,12.982586736619044,7.880333757167061,9.83929,16.38
M011,BP Dia_mmHg,No Pain,93.1916323943662,16.092572283568675,88.0074,106.938
M011,EDA_microsiemens,No Pain,1.4024144560114309,0.0021953310138247747,1.31378,1.51977
M011,LA Systolic BP_mmHg,No Pain,162.519231203647,5.567058760274211,156.701,166.417
M011,Respiration Rate_BPM,No Pain,13.71480487344356,10.922540352091664,8.59353,19.1693
M011,BP Dia_mmHg,Pain,102.24879747005096,36.80882197733803,84.7883,122.472
M011,EDA_microsiemens,Pain,1.959357528790787,0.007733916304386943,1.70441,2.08282
M011,LA Systolic BP_mmHg,Pain,170.6240974750149,32.64772526100395,159.27,182.601
M011,Respiration Rate_BPM,Pain,14.540058247567675,21.964104819249457,6.58183,20
M012,BP Dia_mmHg,No Pain,72.1114335355357,18.723115573721493,65.5671,85.3895
M012,EDA_microsiemens,No Pain,4.696250797879608,0.013736075645658048,4.48303,5.00946
M012,LA Systolic BP_mmHg,No Pain,114.57154531792223,5.161619578043781,108.521,118.86
M012,Respiration Rate_BPM,No Pain,16.126160025138674,9.77363493163373,9.70874,20
M012,BP Dia_mmHg,Pain,80.65459387001357,31.087633746071752,69.437,102.849
M012,EDA_microsiemens,Pain,2.217808910411662,0.6106814839102466,0.935363,4.44336
M012,LA Systolic BP_mmHg,Pain,131.26196912944715,77.45775164874466,116.615,151.09
M012,Respiration Rate_BPM,Pain,14.722105328888235,16.033815173518523,7.04639,19.9933
M013,BP Dia_mmHg,No Pain,82.25430290609735,5.117515008220077,77.236,88.8754
M013,EDA_microsiemens,No Pain,7.052460264325919,0.0740764085920795,5.36804,7.88422
M013,LA Systolic BP_mmHg,No Pain,130.3215409754767,7.898941018809214,124.119,136.438
M013,Respiration Rate_BPM,No Pain,13.8044695169729,20.03716927104191,0,20
M013,BP Dia_mmHg,Pain,79.89384776091612,5.428581941996151,75.7294,83.7943
M013,EDA_microsiemens,Pain,4.606394107624988,0.07227378888306998,2.92969,4.85229
M013,LA Systolic BP_mmHg,Pain,128.64637910809049,11.022797568740387,123.764,134.429
M013,Respiration Rate_BPM,Pain,17.745870114514478,2.037232461287406,15.1134,19.3924
M014,BP Dia_mmHg,No Pain,83.81440844130279,163.1579841730073,-5.06708,96.0541
M014,EDA_microsiemens,No Pain,35.7785452189215,1.7938609500191967,33.3527,38.7573
M014,LA Systolic BP_mmHg,No Pain,119.96699873419232,251.1770310552491,-4.41716,128.786
M014,Respiration Rate_BPM,No Pain,17.48784462837032,5.395343911773573,12.8041,19.9203
M014,BP Dia_mmHg,Pain,89.2230966987169,33.97387671829971,73.2183,101.933
M014,EDA_microsiemens,Pain,34.27792219505792,1.52292326893177,32.4936,37.709
M014,LA Systolic BP_mmHg,Pain,164.108971039937,19.69247057796186,153.335,176.26
M014,Respiration Rate_BPM,Pain,13.108318945623994,24.28848448052485,0,18.5989
M015,BP Dia_mmHg,No Pain,82.69464886439374,12.546048502338293,77.5019,91.7114
M015,EDA_microsiemens,No Pain,4.122673090233273,0.08287991817538445,3.7262,4.94995
M015,LA Systolic BP_mmHg,No Pain,122.00042878749039,3.605232934929674,116.142,126.364
M015,Respiration Rate_BPM,No Pain,13.652299840810048,15.373851714085843,8.96727,19.9734
M015,BP Dia_mmHg,Pain,79.21136404503575,9.609856556523308,71.6526,88.1664
M015,EDA_microsiemens,Pain,1.3906891259593828,0.002038634973953741,1.33819,1.58081
M015,LA Systolic BP_mmHg,Pain,116.24225388253392,3.4109261589903843,111.829,121.549
M015,Respiration Rate_BPM,Pain,15.765283926882354,7.611725340867438,6.64084,19.9468
M016,BP Dia_mmHg,No Pain,62.96448883881352,66.65313830929573,0,83.1443
M016,EDA_microsiemens,No Pain,5.663496814670039,0.26564331726542884,4.58221,6.74438
M016,LA Systolic BP_mmHg,No Pain,138.83585734651643,324.4944419254289,0,164.207
M016,Respiration Rate_BPM,No Pain,13.369802242124626,34.91267350349427,6.34921,20
M016,BP Dia_mmHg,Pain,112.08704077449862,145.1371671989099,0,136.94
M016,EDA_microsiemens,Pain,6.821894883254525,0.6065862025931096,5.04913,7.9834
M016,LA Systolic BP_mmHg,Pain,138.53733164845914,87.66697579119618,114.37,156.29
M016,Respiration Rate_BPM,Pain,17.191746472199576,14.113524757080848,9.68054,20
M017,BP Dia_mmHg,No Pain,51.42599307116672,9.823941120118326,47.7239,57.7385
M017,EDA_microsiemens,No Pain,13.757514206077499,2.110347390471695,12.0102,17.0883
M017,LA Systolic BP_mmHg,No Pain,98.91487071227316,4.536895919692107,95.7586,103.144
M017,Respiration Rate_BPM,No Pain,7.927810263580453,34.6100687696922,0,19.0718
M017,BP Dia_mmHg,Pain,62.321114949165306,22.111079494927555,54.9911,70.5301
M017,EDA_microsiemens,Pain,5.6686880389122605,25.781059130646433,-0.00457854,11.3846
M017,LA Systolic BP_mmHg,Pain,97.77197243211582,11.79015580199187,93.159,106.512
M017,Respiration Rate_BPM,Pain,19.29500240575708,0.9623128005611585,16.8445,20
M018,BP Dia_mmHg,No Pain,75.81887133694894,3.2747592775808316,72.7457,82.8785
M018,EDA_microsiemens,No Pain,0.3886786397821635,0.010794198973729656,0.24414,1.20087
M018,LA Systolic BP_mmHg,No Pain,103.51925426558948,4.07246813828932,97.8266,108.432
M018,Respiration Rate_BPM,No Pain,13.579964600670612,44.7849539684752,0,20
M018,BP Dia_mmHg,Pain,76.52091517868853,22.126691219746817,0,83.2625
M018,EDA_microsiemens,Pain,14.341857304918033,0.022788579884341263,13.9679,14.7552
M018,LA Systolic BP_mmHg,Pain,102.22642340327869,214.25181349693617,0,111.859
M018,Respiration Rate_BPM,Pain,13.071131160491804,18.90955323518321,6.17665,19.9933
M019,BP Dia_mmHg,No Pain,58.54520068430657,4.290737750341283,54.7548,63.3514
M019,EDA_microsiemens,No Pain,9.250522740958859,0.013867074606277223,9.05456,9.54285
M019,LA Systolic BP_mmHg,No Pain,98.60159046947578,8.606022945585417,93.7203,105.182
M019,Respiration Rate_BPM,No Pain,12.204800123589914,38.5494714444697,0,19.9933
M019,BP Dia_mmHg,Pain,77.41934385633891,92.07061225768216,0,90.5002
M019,EDA_microsiemens,Pain,0.9113811717501518,0.006360005485188391,0.764464,1.05896
M019,LA Systolic BP_mmHg,Pain,101.88385541518319,153.1049141916881,0,117.531
M019,Respiration Rate_BPM,Pain,13.56856551707165,9.399440653868826,10.4584,20
M020,BP Dia_mmHg,No Pain,64.47882598531903,6.711909733811639,61.1949,74.1932
M020,EDA_microsiemens,No Pain,5.75314661434218,0.25680755775229985,5.02472,7.10144
M020,LA Systolic BP_mmHg,No Pain,102.46644671560324,8.801465219628295,95.4041,107.959
M020,Respiration Rate_BPM,No Pain,15.397189175230567,24.245628389921734,0,19.9867
M020,BP Dia_mmHg,Pain,69.28774278413199,31.13335017565531,0,83.4988
M020,EDA_microsiemens,Pain,7.873597306744232,0.29950786428116716,7.05566,9.34296
M020,LA Systolic BP_mmHg,Pain,96.46607733846052,25.710176288018765,85.8031,107.989
M020,Respiration Rate_BPM,Pain,11.225433191842503,15.066283576645981,0,19.4426
M021,BP Dia_mmHg,No Pain,58.16084852320675,4.108039865912473,55.5524,66.2465
M021,EDA_microsiemens,No Pain,2.9980460858773887,0.0014272428108900725,2.92969,3.06396
M021,LA Systolic BP_mmHg,No Pain,95.72369088690328,1.7675291216995141,92.5091,97.9447
M021,Respiration Rate_BPM,No Pain,16.37102374865558,6.847064607458568,12.1261,19.6014
M021,BP Dia_mmHg,Pain,62.97221260453906,139.40410127298648,0,81.3423
M021,EDA_microsiemens,Pain,15.757920841488863,0.5203863447838464,13.8611,17.6788
M021,LA Systolic BP_mmHg,Pain,91.34201887122082,114.3928073248514,77.8564,111.652
M021,Respiration Rate_BPM,Pain,13.611975742085766,19.55489413461488,0,20
M022,BP Dia_mmHg,No Pain,76.03024981722474,15.859313371940875,64.6513,84.6805
M022,EDA_microsiemens,No Pain,3.4859204532826435,0.054496167403736744,2.98004,4.07867
M022,LA Systolic BP_mmHg,No Pain,116.81146568211727,8.737136013817572,110.618,121.667
M022,Respiration Rate_BPM,No Pain,12.443003168007019,15.961627507573398,6.62691,19.9867
M022,BP Dia_mmHg,Pain,62.991150492356596,685.0354950698877,0,84.2078
M022,EDA_microsiemens,Pain,2.9850336842363965,0.025802198598242933,2.67334,3.27301
M022,LA Systolic BP_mmHg,Pain,65.55868066947389,842.8066722467626,0,87.9596
M022,Respiration Rate_BPM,Pain,10.893760134353546,32.038783171898004,0,19.9734
M023,BP Dia_mmHg,No Pain,79.46910929505889,22.317999489879615,73.3886,97.2512
M023,EDA_microsiemens,No Pain,15.726111520104384,0.33350606487964446,14.8651,17.1768
M023,LA Systolic BP_mmHg,No Pain,154.29990110908903,16.90116387958225,143.352,160.304
M023,Respiration Rate_BPM,No Pain,17.18761713422381,12.324670426929812,10.4149,19.9867
M023,BP Dia_mmHg,Pain,84.68521843791946,28.12604977635579,74.127,99.6729
M023,EDA_microsiemens,Pain,14.524941333892617,0.2043842364292011,13.2965,15.5228
M023,LA Systolic BP_mmHg,Pain,140.19717010067114,129.60127317833386,0,169.134
M023,Respiration Rate_BPM,Pain,10.934309681879196,11.287637370752833,0,18.2983
M024,BP Dia_mmHg,No Pain,67.52981079349017,2.5663829656009143,64.6217,69.9392
M024,EDA_microsiemens,No Pain,7.886905535879922,0.7158797538068702,6.35986,9.40552
M024,LA Systolic BP_mmHg,No Pain,112.3396240408129,2.055656280245055,109.614,115.522
M024,Respiration Rate_BPM,No Pain,17.306189729319502,8.60727348358553,10.7972,19.9667
M024,BP Dia_mmHg,Pain,67.37610735540447,28.204391411037978,57.0295,79.5698
M024,EDA_microsiemens,Pain,1.62594077298256,0.005950446334352317,1.46942,1.88599
M024,LA Systolic BP_mmHg,Pain,111.80519226853221,7.164023183763657,104.208,117.974
M024,Respiration Rate_BPM,Pain,16.254057550826026,32.121930639237156,0,20
M025,BP Dia_mmHg,No Pain,69.07538687354852,24.565228600394505,63.4401,83.9124
M025,EDA_microsiemens,No Pain,6.303668608596142,0.11612447786563039,5.76019,6.95648
M025,LA Systolic BP_mmHg,No Pain,142.22068459493119,13.53916599789091,131.711,147.427
M025,Respiration Rate_BPM,No Pain,6.283101519302615,27.960812640306884,0,19.1022
M025,BP Dia_mmHg,Pain,73.69025693668605,27.5083984760739,63.5582,86.4235
M025,EDA_microsiemens,Pain,3.0065086688508478,0.10751854104383118,2.58942,4.37164
M025,LA Systolic BP_mmHg,Pain,107.36312943730036,24.496710669094455,0,115.433
M025,Respiration Rate_BPM,Pain,15.360496951101647,31.426995275566917,0,19.9933
M026,BP Dia_mmHg,No Pain,80.26127527374463,107.60381941237846,0,89.3776
M026,EDA_microsiemens,No Pain,8.494081051082919,0.10345913032259514,8.0368,9.22394
M026,LA Systolic BP_mmHg,No Pain,122.94970054507742,22.3634416826331,117.679,136.526
M026,Respiration Rate_BPM,No Pain,11.727290869712025,54.72519015921916,0,19.8939
M026,BP Dia_mmHg,Pain,80.2101033358419,32.665000727227884,0,85.2713
M026,EDA_microsiemens,Pain,6.391170316733198,0.03293153707785396,6.04401,6.9458
M026,LA Systolic BP_mmHg,Pain,109.4498692166743,3.9815933330909505,105.655,117.501
M026,Respiration Rate_BPM,Pain,17.211940162620248,3.5616259485554496,13.8344,19.9468
M027,BP Dia_mmHg,No Pain,72.20225014414181,9.230003162251377,66.9851,81.8445
M027,EDA_microsiemens,No Pain,7.96070032442666,0.019725243971495426,7.71789,8.32672
M027,LA Systolic BP_mmHg,No Pain,99.17486446796609,2.0895968412761485,95.7586,102.11
M027,Respiration Rate_BPM,No Pain,14.62161347102104,28.414421321586026,0,19.9468
M027,BP Dia_mmHg,Pain,73.68622123268538,45.45521166033033,0,83.0557
M027,EDA_microsiemens,Pain,10.087186561724643,0.2476396164950777,7.29217,10.9726
M027,LA Systolic BP_mmHg,Pain,101.7548666639281,14.267154045646057,88.0778,109.259
M027,Respiration Rate_BPM,Pain,14.006416088006704,24.964841358609725,0,20
M028,BP Dia_mmHg,No Pain,68.25228331249858,13.78856427709628,60.3973,81.815
M028,EDA_microsiemens,No Pain,8.544662447666886,0.32643022183463294,7.8598,10.2585
M028,LA Systolic BP_mmHg,No Pain,115.89423492510853,11.350110620461269,107.605,124.916
M028,Respiration Rate_BPM,No Pain,14.411976455667432,16.27360444027806,5.06842,19.9933
M028,BP Dia_mmHg,Pain,69.63152853460971,36.31296245404559,0,80.8696
M028,EDA_microsiemens,Pain,5.702294189525037,0.0571938239267422,4.59442,6.01044
M028,LA Systolic BP_mmHg,Pain,107.3488029132916,622.9894104764775,0,128.609
M028,Respiration Rate_BPM,Pain,9.969463547496318,28.743992701606267,0,15.932
M029,BP Dia_mmHg,No Pain,84.24550230012855,14.824558136485324,76.9031,89.2773
M029,EDA_microsiemens,No Pain,18.454728511865465,0.27009552143096455,17.5705,19.4778
M029,LA Systolic BP_mmHg,No Pain,128.73026159619192,3.6879168410508054,121.498,132.1
M029,Respiration Rate_BPM,No Pain,18.509418407977485,5.135891496662527,11.8906,20
M029,BP Dia_mmHg,Pain,89.9115309275353,46.6377242077523,73.9202,102.419
M029,EDA_microsiemens,Pain,4.018821837947857,0.9906350487861543,3.18603,8.67004
M029,LA Systolic BP_mmHg,Pain,134.50489106064032,23.357019317103838,125.101,143.382
M029,Respiration Rate_BPM,Pain,14.460746460763092,26.262040705507225,0,20
M030,BP Dia_mmHg,No Pain,78.61327902688754,40.27911673357426,65.9464,96.2175
M030,EDA_microsiemens,No Pain,5.107761722717057,0.0153851021276086,4.87976,5.36957
M030,LA Systolic BP_mmHg,No Pain,144.98609585449097,2.8928175958479456,140.812,147.428
M030,Respiration Rate_BPM,No Pain,14.323717238408392,17.689978377497674,8.23949,19.9867
M030,BP Dia_mmHg,Pain,68.79354915754341,11.838604449522872,61.9004,81.3035
M030,EDA_microsiemens,Pain,2.5807727214975573,0.5316802787446233,1.56097,4.216
M030,LA Systolic BP_mmHg,Pain,125.91381008045661,12.542331752981909,112.608,131.568
M030,Respiration Rate_BPM,Pain,16.305936091001435,12.029013606547146,10.5522,20
